Entity,Code,Day,Daily doses administered (7-day rolling average)
Bureau of Prisons,,2021-03-25,150
Bureau of Prisons,,2021-03-26,155
Bureau of Prisons,,2021-03-27,161
Bureau of Prisons,,2021-03-28,33
Bureau of Prisons,,2021-03-29,38
Bureau of Prisons,,2021-03-30,174
Bureau of Prisons,,2021-03-31,169
Bureau of Prisons,,2021-04-01,164
Bureau of Prisons,,2021-04-02,158
Bureau of Prisons,,2021-04-03,153
Bureau of Prisons,,2021-04-04,148
Bureau of Prisons,,2021-04-05,142
Bureau of Prisons,,2021-04-06,1
Bureau of Prisons,,2021-04-07,2
Bureau of Prisons,,2021-04-08,2
Bureau of Prisons,,2021-04-09,2
Bureau of Prisons,,2021-04-10,2
Bureau of Prisons,,2021-04-11,2
Bureau of Prisons,,2021-04-12,347
Bureau of Prisons,,2021-04-13,350
Bureau of Prisons,,2021-04-14,352
Bureau of Prisons,,2021-04-15,352
Bureau of Prisons,,2021-04-16,352
Bureau of Prisons,,2021-04-17,352
Bureau of Prisons,,2021-04-18,529
Bureau of Prisons,,2021-04-19,184
Bureau of Prisons,,2021-04-20,180
Bureau of Prisons,,2021-04-21,222
Bureau of Prisons,,2021-04-22,265
Bureau of Prisons,,2021-04-23,265
Bureau of Prisons,,2021-04-24,265
Bureau of Prisons,,2021-04-25,88
Bureau of Prisons,,2021-04-26,187
Bureau of Prisons,,2021-04-27,188
Bureau of Prisons,,2021-04-28,144
Bureau of Prisons,,2021-04-29,101
Bureau of Prisons,,2021-04-30,101
Bureau of Prisons,,2021-05-01,101
Bureau of Prisons,,2021-05-02,267
Bureau of Prisons,,2021-05-03,167
Bureau of Prisons,,2021-05-04,167
Bureau of Prisons,,2021-05-05,168
Bureau of Prisons,,2021-05-06,169
Bureau of Prisons,,2021-05-07,170
Bureau of Prisons,,2021-05-08,170
Bureau of Prisons,,2021-05-09,4
Bureau of Prisons,,2021-05-10,5
Bureau of Prisons,,2021-05-11,7
Bureau of Prisons,,2021-05-12,270
Bureau of Prisons,,2021-05-13,269
Bureau of Prisons,,2021-05-14,269
Bureau of Prisons,,2021-05-15,269
Bureau of Prisons,,2021-05-16,270
Bureau of Prisons,,2021-05-17,269
Bureau of Prisons,,2021-05-18,268
Bureau of Prisons,,2021-05-19,134
Bureau of Prisons,,2021-05-20,134
Bureau of Prisons,,2021-05-21,134
Bureau of Prisons,,2021-05-22,134
Bureau of Prisons,,2021-05-23,135
Bureau of Prisons,,2021-05-24,134
Bureau of Prisons,,2021-05-25,295
Bureau of Prisons,,2021-05-26,164
Bureau of Prisons,,2021-05-27,164
Bureau of Prisons,,2021-05-28,164
Bureau of Prisons,,2021-05-29,164
Bureau of Prisons,,2021-05-30,163
Bureau of Prisons,,2021-05-31,164
Bureau of Prisons,,2021-06-01,4
Bureau of Prisons,,2021-06-02,130
Bureau of Prisons,,2021-06-03,131
Bureau of Prisons,,2021-06-04,130
Bureau of Prisons,,2021-06-05,130
Bureau of Prisons,,2021-06-06,130
Bureau of Prisons,,2021-06-07,191
Bureau of Prisons,,2021-06-08,191
Bureau of Prisons,,2021-06-09,91
Bureau of Prisons,,2021-06-10,92
Bureau of Prisons,,2021-06-11,92
Bureau of Prisons,,2021-06-12,92
Bureau of Prisons,,2021-06-13,193
Bureau of Prisons,,2021-06-14,131
Bureau of Prisons,,2021-06-15,172
Bureau of Prisons,,2021-06-16,161
Bureau of Prisons,,2021-06-17,175
Bureau of Prisons,,2021-06-18,190
Bureau of Prisons,,2021-06-19,206
Bureau of Prisons,,2021-06-20,120
Bureau of Prisons,,2021-06-21,135
Bureau of Prisons,,2021-06-22,110
Bureau of Prisons,,2021-06-23,111
Bureau of Prisons,,2021-06-24,113
Bureau of Prisons,,2021-06-25,114
Bureau of Prisons,,2021-06-26,115
Bureau of Prisons,,2021-06-27,117
Bureau of Prisons,,2021-06-28,118
Bureau of Prisons,,2021-06-29,104
Bureau of Prisons,,2021-06-30,90
Bureau of Prisons,,2021-07-01,76
Bureau of Prisons,,2021-07-02,63
Bureau of Prisons,,2021-07-03,49
Bureau of Prisons,,2021-07-04,35
Bureau of Prisons,,2021-07-05,21
Bureau of Prisons,,2021-07-06,18
Bureau of Prisons,,2021-07-07,15
Bureau of Prisons,,2021-07-08,12
Bureau of Prisons,,2021-07-09,10
Bureau of Prisons,,2021-07-10,7
Bureau of Prisons,,2021-07-11,4
Bureau of Prisons,,2021-07-12,1
Bureau of Prisons,,2021-07-13,1
Bureau of Prisons,,2021-07-14,1
Bureau of Prisons,,2021-07-15,1
Bureau of Prisons,,2021-07-16,2
Bureau of Prisons,,2021-07-17,2
Bureau of Prisons,,2021-07-18,2
Bureau of Prisons,,2021-07-19,2
Bureau of Prisons,,2021-07-20,52
Bureau of Prisons,,2021-07-21,102
Bureau of Prisons,,2021-07-22,152
Bureau of Prisons,,2021-07-23,202
Bureau of Prisons,,2021-07-24,252
Bureau of Prisons,,2021-07-25,302
Bureau of Prisons,,2021-07-26,352
Bureau of Prisons,,2021-07-27,302
Bureau of Prisons,,2021-07-28,252
Bureau of Prisons,,2021-07-29,202
Bureau of Prisons,,2021-07-30,152
Bureau of Prisons,,2021-07-31,102
Bureau of Prisons,,2021-08-01,53
Bureau of Prisons,,2021-08-02,3
Bureau of Prisons,,2021-08-03,34
Bureau of Prisons,,2021-08-04,65
Bureau of Prisons,,2021-08-05,96
Bureau of Prisons,,2021-08-06,127
Bureau of Prisons,,2021-08-07,158
Bureau of Prisons,,2021-08-08,189
Bureau of Prisons,,2021-08-09,220
Bureau of Prisons,,2021-08-10,199
Bureau of Prisons,,2021-08-11,178
Bureau of Prisons,,2021-08-12,157
Bureau of Prisons,,2021-08-13,137
Bureau of Prisons,,2021-08-14,116
Bureau of Prisons,,2021-08-15,95
Bureau of Prisons,,2021-08-16,74
Bureau of Prisons,,2021-08-17,72
Bureau of Prisons,,2021-08-18,70
Bureau of Prisons,,2021-08-19,68
Bureau of Prisons,,2021-08-20,66
Bureau of Prisons,,2021-08-21,64
Bureau of Prisons,,2021-08-22,62
Bureau of Prisons,,2021-08-23,60
Bureau of Prisons,,2021-08-24,73
Bureau of Prisons,,2021-08-25,86
Bureau of Prisons,,2021-08-26,99
Bureau of Prisons,,2021-08-27,112
Bureau of Prisons,,2021-08-28,125
Bureau of Prisons,,2021-08-29,138
Bureau of Prisons,,2021-08-30,150
Bureau of Prisons,,2021-08-31,129
Bureau of Prisons,,2021-09-01,108
Bureau of Prisons,,2021-09-02,87
Bureau of Prisons,,2021-09-03,65
Bureau of Prisons,,2021-09-04,44
Bureau of Prisons,,2021-09-05,23
Bureau of Prisons,,2021-09-06,1
Bureau of Prisons,,2021-09-07,22
Bureau of Prisons,,2021-09-08,43
Bureau of Prisons,,2021-09-09,63
Bureau of Prisons,,2021-09-10,84
Bureau of Prisons,,2021-09-11,104
Bureau of Prisons,,2021-09-12,125
Bureau of Prisons,,2021-09-13,146
Bureau of Prisons,,2021-09-14,130
Bureau of Prisons,,2021-09-15,115
Bureau of Prisons,,2021-09-16,100
Bureau of Prisons,,2021-09-17,85
Bureau of Prisons,,2021-09-18,70
Bureau of Prisons,,2021-09-19,54
Bureau of Prisons,,2021-09-20,39
Bureau of Prisons,,2021-09-21,39
Bureau of Prisons,,2021-09-22,40
Bureau of Prisons,,2021-09-23,40
Bureau of Prisons,,2021-09-24,40
Bureau of Prisons,,2021-09-25,41
Bureau of Prisons,,2021-09-26,41
Bureau of Prisons,,2021-09-27,41
Bureau of Prisons,,2021-09-28,42
Bureau of Prisons,,2021-09-29,42
Bureau of Prisons,,2021-09-30,42
Bureau of Prisons,,2021-10-01,42
Bureau of Prisons,,2021-10-02,42
Bureau of Prisons,,2021-10-03,43
Bureau of Prisons,,2021-10-04,43
Bureau of Prisons,,2021-10-05,38
Bureau of Prisons,,2021-10-06,33
Bureau of Prisons,,2021-10-07,28
Bureau of Prisons,,2021-10-08,23
Bureau of Prisons,,2021-10-09,18
Bureau of Prisons,,2021-10-10,12
Bureau of Prisons,,2021-10-11,7
Bureau of Prisons,,2021-10-12,28
Bureau of Prisons,,2021-10-13,48
Bureau of Prisons,,2021-10-14,68
Bureau of Prisons,,2021-10-15,88
Bureau of Prisons,,2021-10-16,109
Bureau of Prisons,,2021-10-17,129
Bureau of Prisons,,2021-10-18,149
Bureau of Prisons,,2021-10-19,143
Bureau of Prisons,,2021-10-20,137
Bureau of Prisons,,2021-10-21,131
Bureau of Prisons,,2021-10-22,124
Bureau of Prisons,,2021-10-23,118
Bureau of Prisons,,2021-10-24,112
Bureau of Prisons,,2021-10-25,106
Bureau of Prisons,,2021-10-26,93
Bureau of Prisons,,2021-10-27,80
Bureau of Prisons,,2021-10-28,67
Bureau of Prisons,,2021-10-29,54
Bureau of Prisons,,2021-10-30,41
Bureau of Prisons,,2021-10-31,28
Bureau of Prisons,,2021-11-01,15
Bureau of Prisons,,2021-11-02,44
Bureau of Prisons,,2021-11-03,73
Bureau of Prisons,,2021-11-04,102
Bureau of Prisons,,2021-11-05,132
Bureau of Prisons,,2021-11-06,161
Bureau of Prisons,,2021-11-07,190
Bureau of Prisons,,2021-11-08,219
Bureau of Prisons,,2021-11-09,216
Bureau of Prisons,,2021-11-10,212
Bureau of Prisons,,2021-11-11,208
Bureau of Prisons,,2021-11-12,204
Bureau of Prisons,,2021-11-13,200
Bureau of Prisons,,2021-11-14,197
Bureau of Prisons,,2021-11-15,193
Bureau of Prisons,,2021-11-16,182
Bureau of Prisons,,2021-11-17,171
Bureau of Prisons,,2021-11-18,160
Bureau of Prisons,,2021-11-19,149
Bureau of Prisons,,2021-11-20,138
Bureau of Prisons,,2021-11-21,127
Bureau of Prisons,,2021-11-22,116
Bureau of Prisons,,2021-11-23,111
Bureau of Prisons,,2021-11-24,106
Bureau of Prisons,,2021-11-25,101
Bureau of Prisons,,2021-11-26,96
Bureau of Prisons,,2021-11-27,91
Bureau of Prisons,,2021-11-28,86
Bureau of Prisons,,2021-11-29,81
Bureau of Prisons,,2021-11-30,106
Bureau of Prisons,,2021-12-01,130
Bureau of Prisons,,2021-12-02,154
Bureau of Prisons,,2021-12-03,179
Bureau of Prisons,,2021-12-04,203
Bureau of Prisons,,2021-12-05,227
Bureau of Prisons,,2021-12-06,251
Bureau of Prisons,,2021-12-07,238
Bureau of Prisons,,2021-12-08,224
Bureau of Prisons,,2021-12-09,210
Bureau of Prisons,,2021-12-10,196
Bureau of Prisons,,2021-12-11,182
Bureau of Prisons,,2021-12-12,169
Bureau of Prisons,,2021-12-13,155
Bureau of Prisons,,2021-12-14,133
Bureau of Prisons,,2021-12-15,111
Bureau of Prisons,,2021-12-16,90
Bureau of Prisons,,2021-12-17,68
Bureau of Prisons,,2021-12-18,46
Bureau of Prisons,,2021-12-19,25
Bureau of Prisons,,2021-12-20,3
Bureau of Prisons,,2021-12-21,31
Bureau of Prisons,,2021-12-22,58
Bureau of Prisons,,2021-12-23,86
Bureau of Prisons,,2021-12-24,114
Bureau of Prisons,,2021-12-25,141
Bureau of Prisons,,2021-12-26,169
Bureau of Prisons,,2021-12-27,197
Bureau of Prisons,,2021-12-28,175
Bureau of Prisons,,2021-12-29,153
Bureau of Prisons,,2021-12-30,131
Bureau of Prisons,,2021-12-31,109
Bureau of Prisons,,2022-01-01,88
Bureau of Prisons,,2022-01-02,66
Bureau of Prisons,,2022-01-03,44
Bureau of Prisons,,2022-01-04,46
Bureau of Prisons,,2022-01-05,49
Bureau of Prisons,,2022-01-06,51
Bureau of Prisons,,2022-01-07,53
Bureau of Prisons,,2022-01-08,56
Bureau of Prisons,,2022-01-09,58
Bureau of Prisons,,2022-01-10,60
Bureau of Prisons,,2022-01-11,65
Bureau of Prisons,,2022-01-12,70
Bureau of Prisons,,2022-01-13,74
Bureau of Prisons,,2022-01-14,79
Bureau of Prisons,,2022-01-15,84
Bureau of Prisons,,2022-01-16,89
Bureau of Prisons,,2022-01-17,93
Bureau of Prisons,,2022-01-18,80
Bureau of Prisons,,2022-01-19,67
Bureau of Prisons,,2022-01-20,54
Bureau of Prisons,,2022-01-21,40
Bureau of Prisons,,2022-01-22,27
Bureau of Prisons,,2022-01-23,14
Bureau of Prisons,,2022-01-24,1
Bureau of Prisons,,2022-01-25,16
Bureau of Prisons,,2022-01-26,32
Bureau of Prisons,,2022-01-27,47
Bureau of Prisons,,2022-01-28,63
Bureau of Prisons,,2022-01-29,79
Bureau of Prisons,,2022-01-30,94
Bureau of Prisons,,2022-01-31,110
Bureau of Prisons,,2022-02-01,94
Bureau of Prisons,,2022-02-02,78
Bureau of Prisons,,2022-02-03,63
Bureau of Prisons,,2022-02-04,47
Bureau of Prisons,,2022-02-05,31
Bureau of Prisons,,2022-02-06,16
Bureau of Prisons,,2022-02-07,0
Bureau of Prisons,,2022-02-08,13
Bureau of Prisons,,2022-02-09,26
Bureau of Prisons,,2022-02-10,39
Bureau of Prisons,,2022-02-11,52
Bureau of Prisons,,2022-02-12,65
Bureau of Prisons,,2022-02-13,78
Bureau of Prisons,,2022-02-14,91
Bureau of Prisons,,2022-02-15,83
Bureau of Prisons,,2022-02-16,74
Bureau of Prisons,,2022-02-17,65
Bureau of Prisons,,2022-02-18,57
Bureau of Prisons,,2022-02-19,48
Bureau of Prisons,,2022-02-20,40
Bureau of Prisons,,2022-02-21,31
Bureau of Prisons,,2022-02-22,27
Bureau of Prisons,,2022-02-23,23
Bureau of Prisons,,2022-02-24,18
Bureau of Prisons,,2022-02-25,14
Bureau of Prisons,,2022-02-26,9
Bureau of Prisons,,2022-02-27,5
Bureau of Prisons,,2022-02-28,1
Bureau of Prisons,,2022-03-01,7
Bureau of Prisons,,2022-03-02,14
Bureau of Prisons,,2022-03-03,21
Bureau of Prisons,,2022-03-04,28
Bureau of Prisons,,2022-03-05,35
Bureau of Prisons,,2022-03-06,42
Bureau of Prisons,,2022-03-07,49
Bureau of Prisons,,2022-03-08,43
Bureau of Prisons,,2022-03-09,37
Bureau of Prisons,,2022-03-10,32
Bureau of Prisons,,2022-03-11,26
Bureau of Prisons,,2022-03-12,20
Bureau of Prisons,,2022-03-13,15
Bureau of Prisons,,2022-03-14,9
Bureau of Prisons,,2022-03-15,9
Bureau of Prisons,,2022-03-16,9
Bureau of Prisons,,2022-03-17,9
Bureau of Prisons,,2022-03-18,9
Bureau of Prisons,,2022-03-19,10
Bureau of Prisons,,2022-03-20,10
Bureau of Prisons,,2022-03-21,10
Bureau of Prisons,,2022-03-22,10
Bureau of Prisons,,2022-03-23,9
Bureau of Prisons,,2022-03-24,9
Bureau of Prisons,,2022-03-25,8
Bureau of Prisons,,2022-03-26,8
Bureau of Prisons,,2022-03-27,8
Bureau of Prisons,,2022-03-28,7
Bureau of Prisons,,2022-03-29,6
Bureau of Prisons,,2022-03-30,5
Bureau of Prisons,,2022-03-31,4
Bureau of Prisons,,2022-04-01,3
Bureau of Prisons,,2022-04-02,2
Bureau of Prisons,,2022-04-03,1
Bureau of Prisons,,2022-04-04,0
Bureau of Prisons,,2022-04-05,2
Bureau of Prisons,,2022-04-06,4
Bureau of Prisons,,2022-04-07,6
Bureau of Prisons,,2022-04-08,8
Bureau of Prisons,,2022-04-09,9
Bureau of Prisons,,2022-04-10,11
Bureau of Prisons,,2022-04-11,13
Bureau of Prisons,,2022-04-12,12
Bureau of Prisons,,2022-04-13,11
Bureau of Prisons,,2022-04-14,10
Bureau of Prisons,,2022-04-15,9
Bureau of Prisons,,2022-04-16,8
Bureau of Prisons,,2022-04-17,6
Bureau of Prisons,,2022-04-18,5
Bureau of Prisons,,2022-04-19,5
Bureau of Prisons,,2022-04-20,5
Bureau of Prisons,,2022-04-21,5
Bureau of Prisons,,2022-04-22,5
Bureau of Prisons,,2022-04-23,5
Bureau of Prisons,,2022-04-24,4
Bureau of Prisons,,2022-04-25,4
Bureau of Prisons,,2022-04-26,4
Bureau of Prisons,,2022-04-27,3
Bureau of Prisons,,2022-04-28,2
Bureau of Prisons,,2022-04-29,2
Bureau of Prisons,,2022-04-30,1
Bureau of Prisons,,2022-05-01,1
Bureau of Prisons,,2022-05-02,0
Bureau of Prisons,,2022-05-03,0
Bureau of Prisons,,2022-05-04,0
Bureau of Prisons,,2022-05-05,0
Bureau of Prisons,,2022-05-06,0
Bureau of Prisons,,2022-05-07,0
Bureau of Prisons,,2022-05-08,0
Bureau of Prisons,,2022-05-09,0
California,,2020-01-13,75188
California,,2020-01-14,79496
California,,2020-01-15,85553
California,,2020-01-16,88381
California,,2020-01-17,90079
California,,2020-01-18,91210
California,,2020-01-19,92018
California,,2020-01-20,91549
California,,2020-01-21,94083
California,,2020-01-22,104389
California,,2020-01-23,119770
California,,2020-01-24,133316
California,,2020-01-25,138153
California,,2020-01-26,140878
California,,2020-01-27,149620
California,,2020-01-28,159000
California,,2020-01-29,158126
California,,2020-01-30,155366
California,,2020-01-31,155063
California,,2020-02-01,160379
California,,2020-02-02,156749
California,,2020-02-03,155950
California,,2020-02-04,139561
California,,2020-02-05,144296
California,,2020-02-06,148831
California,,2020-02-07,171402
California,,2020-02-08,175654
California,,2020-02-09,177237
California,,2020-02-10,183712
California,,2020-02-11,201580
California,,2020-02-12,202925
California,,2020-02-13,203565
California,,2020-02-14,190746
California,,2020-02-15,190404
California,,2020-02-16,203788
California,,2020-02-17,195102
California,,2020-02-18,194468
California,,2020-02-19,231928
California,,2020-02-20,234166
California,,2020-02-21,233297
California,,2020-02-22,227005
California,,2020-02-23,216733
California,,2020-02-24,221857
California,,2020-02-25,223997
California,,2020-02-26,192335
California,,2020-02-27,194965
California,,2020-02-28,195368
California,,2020-02-29,214479
California,,2020-03-01,252715
California,,2020-03-02,265023
California,,2020-03-03,256584
California,,2020-03-04,251504
California,,2020-03-05,264079
California,,2020-03-06,259101
California,,2020-03-07,242771
California,,2020-03-08,204065
California,,2020-03-09,190191
California,,2020-03-10,194328
California,,2020-03-11,193794
California,,2020-03-12,209548
California,,2020-03-13,178375
California,,2020-03-14,214448
California,,2020-03-15,251553
California,,2020-03-16,299789
California,,2020-03-17,334655
California,,2020-03-18,350707
California,,2020-03-19,342038
California,,2020-03-20,403543
California,,2020-03-21,392009
California,,2020-03-22,380370
California,,2020-03-23,361552
California,,2020-03-24,357025
California,,2020-03-25,377779
California,,2020-03-26,381256
California,,2020-03-27,375263
California,,2020-03-28,378982
California,,2020-03-29,367579
California,,2020-03-30,361646
California,,2020-03-31,363128
California,,2020-04-01,351209
California,,2020-04-02,357814
California,,2020-04-03,375343
California,,2020-04-04,372228
California,,2020-04-05,366223
California,,2020-04-06,377497
California,,2020-04-07,377051
California,,2020-04-08,391393
California,,2020-04-09,404572
California,,2020-04-10,398820
California,,2020-04-11,388844
California,,2020-04-12,391650
California,,2020-04-13,407905
California,,2020-04-14,428384
California,,2020-04-15,474575
California,,2020-04-16,469733
California,,2020-04-17,476835
California,,2020-04-18,486322
California,,2020-04-19,494575
California,,2020-04-20,470327
California,,2020-04-21,448969
California,,2020-04-22,382776
California,,2020-04-23,390331
California,,2020-04-24,386663
California,,2020-04-25,387965
California,,2020-04-26,383386
California,,2020-04-27,375225
California,,2020-04-28,367495
California,,2020-04-29,356625
California,,2020-04-30,359825
California,,2020-05-01,340912
California,,2020-05-02,318725
California,,2020-05-03,299430
California,,2020-05-04,290114
California,,2020-05-05,291408
California,,2020-05-06,306331
California,,2020-05-07,277007
California,,2020-05-08,274950
California,,2020-05-09,293713
California,,2020-05-10,309119
California,,2020-05-11,306629
California,,2020-05-12,298328
California,,2020-05-13,278877
California,,2020-05-14,279347
California,,2020-05-15,286457
California,,2020-05-16,271943
California,,2020-05-17,269324
California,,2020-05-18,278632
California,,2020-05-19,281184
California,,2020-05-20,294001
California,,2020-05-21,285578
California,,2020-05-22,276166
California,,2020-05-23,268071
California,,2020-05-24,258249
California,,2020-05-25,244708
California,,2020-05-26,230733
California,,2020-05-27,213782
California,,2020-05-28,193204
California,,2020-05-29,173351
California,,2020-05-30,164126
California,,2020-05-31,163850
California,,2020-06-01,148096
California,,2020-06-02,138318
California,,2020-06-03,135908
California,,2020-06-04,151983
California,,2020-06-05,155589
California,,2020-06-06,167724
California,,2020-06-07,165790
California,,2020-06-08,178150
California,,2020-06-09,161232
California,,2020-06-10,161902
California,,2020-06-11,157971
California,,2020-06-12,150217
California,,2020-06-13,142656
California,,2020-06-14,148077
California,,2020-06-15,162372
California,,2020-06-16,182364
California,,2020-06-17,175824
California,,2020-06-18,158526
California,,2020-06-19,153785
California,,2020-06-20,149311
California,,2020-06-21,138539
California,,2020-06-22,119190
California,,2020-06-23,113924
California,,2020-06-24,113599
California,,2020-06-25,108146
California,,2020-06-26,119063
California,,2020-06-27,121582
California,,2020-06-28,124854
California,,2020-06-29,129822
California,,2020-06-30,133114
California,,2020-07-01,127682
California,,2020-07-02,124707
California,,2020-07-03,110048
California,,2020-07-04,99490
California,,2020-07-05,95566
California,,2020-07-06,81352
California,,2020-07-07,76487
California,,2020-07-08,79218
California,,2020-07-09,75909
California,,2020-07-10,75252
California,,2020-07-11,75593
California,,2020-07-12,72843
California,,2020-07-13,79127
California,,2020-07-14,80247
California,,2020-07-15,74387
California,,2020-07-16,75019
California,,2020-07-17,73194
California,,2020-07-18,76224
California,,2020-07-19,74502
California,,2020-07-20,74790
California,,2020-07-21,72365
California,,2020-07-22,73310
California,,2020-07-23,74904
California,,2020-07-24,77162
California,,2020-07-25,75621
California,,2020-07-26,78240
California,,2020-07-27,77325
California,,2020-07-28,79856
California,,2020-07-29,82509
